customer_id,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Customer_Segment
24309,9,1,68.82,1,2,2,122,Lost Customers
24315,7,1,131.03,3,2,3,323,Others
24316,7,1,196.58,3,2,3,323,Others
24318,4,1,590.66,4,2,5,425,Others
24322,1,2,798.3000000000001,5,5,5,555,High-Value Customers
24330,4,2,581.13,4,5,5,455,Loyal Customers
24337,9,1,93.42,1,2,2,122,Lost Customers
24338,6,2,222.39,3,5,3,353,Others
24339,9,1,125.98,1,2,2,122,Lost Customers
24340,7,2,27.58,3,5,1,351,Others
24354,7,1,30.7,3,2,1,321,Others
24361,7,2,202.96,3,5,3,353,Others
24363,1,1,180.42,5,2,3,523,New Customers
24364,7,1,321.37,3,2,4,324,Others
24365,7,1,26.17,3,2,1,321,Others
24367,7,1,519.0,3,2,5,325,Others
24369,7,2,886.63,3,5,5,355,Others
24370,2,1,102.84,5,2,2,522,New Customers
24374,4,1,189.99,4,2,3,423,Others
24393,7,1,83.24,3,2,2,322,Others
24395,1,1,14.6,5,2,1,521,New Customers
24397,4,2,418.47,4,5,5,455,Loyal Customers
24401,7,1,10.6,3,2,1,321,Others
24402,2,1,666.92,5,2,5,525,New Customers
24403,1,2,700.14,5,5,5,555,High-Value Customers
24407,7,2,300.88,3,5,4,354,Others
24411,5,1,19.33,3,2,1,321,Others
24412,4,3,434.40999999999997,4,5,5,455,Loyal Customers
24416,8,1,265.63,2,2,4,224,Others
24417,1,2,41.06,5,5,1,551,Loyal Customers
24418,1,1,3.49,5,2,1,521,New Customers
24419,7,1,426.11,3,2,5,325,Others
24422,2,1,78.94,5,2,2,522,New Customers
24434,7,1,747.82,3,2,5,325,Others
24435,7,1,192.93,3,2,3,323,Others
24436,5,1,113.81,3,2,2,322,Others
24440,7,1,23.85,3,2,1,321,Others
24446,7,1,304.06,3,2,4,324,Others
24449,8,1,180.84,2,2,3,223,Others
24450,9,1,132.05,1,2,3,123,Others
24452,1,1,32.24,5,2,1,521,New Customers
24454,8,1,79.48,2,2,2,222,Lost Customers
24457,7,1,3.23,3,2,1,321,Others
24464,5,1,99.62,3,2,2,322,Others
24465,10,1,148.78,1,2,3,123,Others
24467,5,1,36.35,3,2,1,321,Others
24468,7,1,671.48,3,2,5,325,Others
24474,7,1,338.4,3,2,4,324,Others
24478,5,2,292.78999999999996,3,5,4,354,Others
24479,4,1,31.46,4,2,1,421,Others
24480,2,1,150.29,5,2,3,523,New Customers
24483,9,1,91.88,1,2,2,122,Lost Customers
24485,2,1,0.8,5,2,1,521,New Customers
24489,7,1,301.26,3,2,4,324,Others
24490,3,2,108.94,4,5,2,452,Loyal Customers
24491,7,2,179.59,3,5,3,353,Others
24493,2,1,20.9,5,2,1,521,New Customers
24496,1,1,275.34,5,2,4,524,New Customers
24498,10,1,79.33,1,2,2,122,Lost Customers
24506,1,1,247.83,5,2,4,524,New Customers
24507,5,1,227.89,3,2,3,323,Others
24509,4,1,104.93,4,2,2,422,Others
24512,5,1,56.51,3,2,1,321,Others
24513,10,1,117.78,1,2,2,122,Lost Customers
24517,1,3,880.87,5,5,5,555,High-Value Customers
24518,6,1,57.33,3,2,2,322,Others
24519,8,1,133.86,2,2,3,223,Others
24520,1,1,53.76,5,2,1,521,New Customers
24522,7,1,447.23,3,2,5,325,Others
24525,8,1,202.48,2,2,3,223,Others
24526,9,2,683.51,1,5,5,155,At-Risk Customers
24527,10,1,16.73,1,2,1,121,Lost Customers
24528,9,2,481.39,1,5,5,155,At-Risk Customers
24530,8,1,92.24,2,2,2,222,Lost Customers
24532,7,1,40.97,3,2,1,321,Others
24534,7,1,242.16,3,2,4,324,Others
24536,3,2,510.82,4,5,5,455,Loyal Customers
24537,10,1,585.28,1,2,5,125,Others
24540,10,1,110.48,1,2,2,122,Lost Customers
24543,2,2,233.21,5,5,3,553,Loyal Customers
24544,2,2,83.08,5,5,2,552,Loyal Customers
24547,6,1,119.19,3,2,2,322,Others
24549,10,1,136.43,1,2,3,123,Others
24551,2,1,552.83,5,2,5,525,New Customers
24552,8,1,164.52,2,2,3,223,Others
24555,5,1,43.38,3,2,1,321,Others
24563,9,1,106.96,1,2,2,122,Lost Customers
24564,4,2,202.97,4,5,3,453,Loyal Customers
24566,7,1,724.74,3,2,5,325,Others
24569,9,1,203.06,1,2,3,123,Others
24570,9,1,74.46,1,2,2,122,Lost Customers
24571,3,1,240.86,4,2,4,424,Others
24572,8,1,364.42,2,2,4,224,Others
24574,5,1,127.74,3,2,2,322,Others
24576,4,1,256.08,4,2,4,424,Others
24577,9,1,63.21,1,2,2,122,Lost Customers
24582,5,1,69.26,3,2,2,322,Others
24583,2,2,212.07,5,5,3,553,Loyal Customers
24584,4,2,868.1700000000001,4,5,5,455,Loyal Customers
24586,3,2,665.1600000000001,4,5,5,455,Loyal Customers
24587,4,1,70.36,4,2,2,422,Others
24590,7,1,157.25,3,2,3,323,Others
24595,9,1,430.47,1,2,5,125,Others
24596,7,1,53.35,3,2,1,321,Others
24602,10,1,179.91,1,2,3,123,Others
24603,5,2,202.69,3,5,3,353,Others
24605,2,2,254.78,5,5,4,554,Loyal Customers
24606,2,2,1046.95,5,5,5,555,High-Value Customers
24608,3,1,257.67,4,2,4,424,Others
24609,1,1,344.08,5,2,4,524,New Customers
24613,4,2,369.57000000000005,4,5,4,454,Loyal Customers
24619,7,1,180.05,3,2,3,323,Others
24623,4,1,18.93,4,2,1,421,Others
24628,2,2,694.3,5,5,5,555,High-Value Customers
24631,6,1,430.28,3,2,5,325,Others
24637,7,1,160.84,3,2,3,323,Others
24638,4,1,170.64,4,2,3,423,Others
24639,7,1,79.91,3,2,2,322,Others
24640,7,1,325.93,3,2,4,324,Others
24649,3,1,227.16,4,2,3,423,Others
24654,9,1,320.41,1,2,4,124,Others
24656,7,1,87.05,3,2,2,322,Others
24658,5,1,52.87,3,2,1,321,Others
24659,7,1,168.06,3,2,3,323,Others
24663,2,1,710.16,5,2,5,525,New Customers
24665,8,1,67.02,2,2,2,222,Lost Customers
24666,7,1,443.3,3,2,5,325,Others
24668,7,2,323.78,3,5,4,354,Others
24674,7,2,332.09,3,5,4,354,Others
24679,7,1,173.0,3,2,3,323,Others
24683,7,1,520.93,3,2,5,325,Others
24686,5,1,156.93,3,2,3,323,Others
24691,9,1,302.26,1,2,4,124,Others
24695,4,3,738.1,4,5,5,455,Loyal Customers
24699,2,2,290.11,5,5,4,554,Loyal Customers
24700,9,1,245.33,1,2,4,124,Others
24701,1,3,375.40999999999997,5,5,4,554,Loyal Customers
24702,2,2,163.9,5,5,3,553,Loyal Customers
24703,4,1,406.48,4,2,4,424,Others
24705,1,2,886.9399999999999,5,5,5,555,High-Value Customers
24715,7,1,329.51,3,2,4,324,Others
24721,7,1,302.79,3,2,4,324,Others
24722,8,1,452.65,2,2,5,225,Others
24726,7,1,215.55,3,2,3,323,Others
24728,1,1,16.75,5,2,1,521,New Customers
24730,5,2,189.19,3,5,3,353,Others
24734,3,2,525.8199999999999,4,5,5,455,Loyal Customers
24738,9,1,408.42,1,2,4,124,Others
24741,2,2,182.19,5,5,3,553,Loyal Customers
24744,10,1,282.42,1,2,4,124,Others
24748,10,1,242.13,1,2,4,124,Others
24749,4,2,371.62,4,5,4,454,Loyal Customers
24750,1,1,137.88,5,2,3,523,New Customers
24752,7,1,73.82,3,2,2,322,Others
24753,3,1,21.79,4,2,1,421,Others
24756,3,2,212.23,4,5,3,453,Loyal Customers
24759,5,2,273.98,3,5,4,354,Others
24761,5,1,537.53,3,2,5,325,Others
24763,4,1,42.27,4,2,1,421,Others
24765,2,1,269.48,5,2,4,524,New Customers
24769,1,3,302.81,5,5,4,554,Loyal Customers
24774,9,1,188.13,1,2,3,123,Others
24775,3,2,172.08,4,5,3,453,Loyal Customers
24776,7,1,167.24,3,2,3,323,Others
24777,1,1,9.11,5,2,1,521,New Customers
24779,5,1,64.81,3,2,2,322,Others
24781,2,1,73.76,5,2,2,522,New Customers
24786,7,2,204.63,3,5,3,353,Others
24791,8,1,187.92,2,2,3,223,Others
24793,8,1,57.05,2,2,2,222,Lost Customers
24796,7,1,29.31,3,2,1,321,Others
24799,4,1,90.22,4,2,2,422,Others
24802,7,1,239.67,3,2,4,324,Others
24804,6,1,112.7,3,2,2,322,Others
24810,9,1,147.17,1,2,3,123,Others
24811,10,1,384.41,1,2,4,124,Others
24813,7,1,171.04,3,2,3,323,Others
24815,2,2,482.54,5,5,5,555,High-Value Customers
24816,5,1,14.97,3,2,1,321,Others
24820,10,1,235.66,1,2,4,124,Others
24821,10,1,78.36,1,2,2,122,Lost Customers
24822,7,1,895.25,3,2,5,325,Others
24824,1,3,747.51,5,5,5,555,High-Value Customers
24825,10,1,77.38,1,2,2,122,Lost Customers
24833,2,1,48.58,5,2,1,521,New Customers
24835,2,2,58.85,5,5,2,552,Loyal Customers
24837,8,1,121.84,2,2,2,222,Lost Customers
24840,5,1,91.56,3,2,2,322,Others
24842,1,1,423.81,5,2,5,525,New Customers
24844,7,1,287.32,3,2,4,324,Others
24847,7,1,343.89,3,2,4,324,Others
24853,1,1,106.9,5,2,2,522,New Customers
24858,7,1,116.62,3,2,2,322,Others
24865,4,1,385.47,4,2,4,424,Others
24866,3,2,281.9,4,5,4,454,Loyal Customers
24868,7,2,565.53,3,5,5,355,Others
24870,7,2,289.39,3,5,4,354,Others
24871,3,1,420.63,4,2,5,425,Others
24873,2,1,27.77,5,2,1,521,New Customers
24877,8,1,152.67,2,2,3,223,Others
24878,9,1,399.91,1,2,4,124,Others
24881,2,1,81.63,5,2,2,522,New Customers
24883,7,1,111.75,3,2,2,322,Others
24886,8,1,42.35,2,2,1,221,Lost Customers
24887,7,2,333.57,3,5,4,354,Others
24888,3,1,72.25,4,2,2,422,Others
24889,2,2,455.95,5,5,5,555,High-Value Customers
24891,7,1,142.05,3,2,3,323,Others
24892,4,1,9.4,4,2,1,421,Others
24893,2,1,55.67,5,2,1,521,New Customers
24896,7,1,107.13,3,2,2,322,Others
24899,8,1,50.16,2,2,1,221,Lost Customers
24900,4,1,121.44,4,2,2,422,Others
24901,1,1,7.11,5,2,1,521,New Customers
24910,10,1,41.28,1,2,1,121,Lost Customers
24911,7,2,357.07,3,5,4,354,Others
24913,3,2,329.15,4,5,4,454,Loyal Customers
24918,8,1,623.32,2,2,5,225,Others
24921,5,1,116.36,3,2,2,322,Others
24924,7,1,101.78,3,2,2,322,Others
24926,7,1,0.34,3,2,1,321,Others
24930,7,1,327.58,3,2,4,324,Others
24932,9,2,298.02,1,5,4,154,At-Risk Customers
24934,8,1,195.41,2,2,3,223,Others
24940,3,1,35.77,4,2,1,421,Others
24942,2,1,66.21,5,2,2,522,New Customers
24945,7,1,55.71,3,2,1,321,Others
24947,2,2,163.32,5,5,3,553,Loyal Customers
24949,4,1,253.89,4,2,4,424,Others
24951,4,1,159.61,4,2,3,423,Others
24956,4,4,756.97,4,5,5,455,Loyal Customers
24961,4,2,387.62,4,5,4,454,Loyal Customers
24962,4,2,1008.2,4,5,5,455,Loyal Customers
24965,9,1,287.42,1,2,4,124,Others
24966,7,2,436.09000000000003,3,5,5,355,Others
24967,7,1,836.26,3,2,5,325,Others
24970,1,1,177.28,5,2,3,523,New Customers
24974,2,1,423.11,5,2,5,525,New Customers
24975,1,1,168.32,5,2,3,523,New Customers
24986,4,1,24.43,4,2,1,421,Others
24990,10,1,214.72,1,2,3,123,Others
24993,2,3,668.09,5,5,5,555,High-Value Customers
24995,8,2,139.67999999999998,2,5,3,253,At-Risk Customers
24997,8,2,527.29,2,5,5,255,At-Risk Customers
24998,7,2,475.45000000000005,3,5,5,355,Others
25002,4,3,620.13,4,5,5,455,Loyal Customers
25004,4,1,1.24,4,2,1,421,Others
25005,4,2,124.71,4,5,2,452,Loyal Customers
25006,4,2,569.0899999999999,4,5,5,455,Loyal Customers
25010,7,1,61.34,3,2,2,322,Others
25012,6,1,96.25,3,2,2,322,Others
25013,7,1,19.1,3,2,1,321,Others
25016,7,1,238.76,3,2,4,324,Others
25018,7,1,520.37,3,2,5,325,Others
25021,7,2,443.29,3,5,5,355,Others
25026,7,1,238.83,3,2,4,324,Others
25027,8,1,197.38,2,2,3,223,Others
25028,4,1,45.68,4,2,1,421,Others
25033,7,2,200.89,3,5,3,353,Others
25036,7,1,181.97,3,2,3,323,Others
25037,7,1,291.77,3,2,4,324,Others
25044,7,1,12.32,3,2,1,321,Others
25046,10,1,39.04,1,2,1,121,Lost Customers
25047,7,1,570.3,3,2,5,325,Others
25050,7,2,1186.74,3,5,5,355,Others
25052,3,1,180.57,4,2,3,423,Others
25054,7,1,52.32,3,2,1,321,Others
25056,9,1,1114.58,1,2,5,125,Others
25059,2,2,283.19,5,5,4,554,Loyal Customers
25063,4,1,105.31,4,2,2,422,Others
25071,10,1,110.92,1,2,2,122,Lost Customers
25073,9,1,50.85,1,2,1,121,Lost Customers
25075,3,1,1010.84,4,2,5,425,Others
25077,2,1,161.67,5,2,3,523,New Customers
25079,7,1,171.62,3,2,3,323,Others
25082,10,1,487.54,1,2,5,125,Others
25088,2,2,244.01,5,5,4,554,Loyal Customers
25089,7,1,10.4,3,2,1,321,Others
25090,1,1,25.16,5,2,1,521,New Customers
25092,1,1,18.3,5,2,1,521,New Customers
25096,7,1,28.63,3,2,1,321,Others
25098,7,1,27.73,3,2,1,321,Others
25099,8,1,24.94,2,2,1,221,Lost Customers
25100,6,1,129.3,3,2,2,322,Others
25101,3,2,338.67,4,5,4,454,Loyal Customers
25103,7,1,321.07,3,2,4,324,Others
25107,10,1,198.7,1,2,3,123,Others
25108,5,1,135.27,3,2,3,323,Others
25109,1,1,157.0,5,2,3,523,New Customers
25111,2,1,338.55,5,2,4,524,New Customers
25112,9,1,547.74,1,2,5,125,Others
25113,4,2,497.02,4,5,5,455,Loyal Customers
25116,10,1,57.57,1,2,2,122,Lost Customers
25121,3,1,201.6,4,2,3,423,Others
25122,7,1,185.12,3,2,3,323,Others
25125,2,2,138.25,5,5,3,553,Loyal Customers
25131,2,1,235.67,5,2,4,524,New Customers
25132,8,1,523.97,2,2,5,225,Others
25142,3,1,3.48,4,2,1,421,Others
25144,3,2,359.01,4,5,4,454,Loyal Customers
25147,9,1,9.8,1,2,1,121,Lost Customers
25148,7,1,220.82,3,2,3,323,Others
25156,4,1,258.1,4,2,4,424,Others
25158,8,1,173.81,2,2,3,223,Others
25159,5,1,193.28,3,2,3,323,Others
25162,6,2,542.31,3,5,5,355,Others
25165,6,1,30.67,3,2,1,321,Others
25166,2,1,52.24,5,2,1,521,New Customers
25167,7,1,131.19,3,2,3,323,Others
25168,1,2,780.8499999999999,5,5,5,555,High-Value Customers
25171,9,1,19.51,1,2,1,121,Lost Customers
25172,4,2,758.11,4,5,5,455,Loyal Customers
25175,3,1,3.35,4,2,1,421,Others
25180,2,2,113.94,5,5,2,552,Loyal Customers
25181,7,1,9.09,3,2,1,321,Others
25182,8,2,704.13,2,5,5,255,At-Risk Customers
25183,3,1,202.56,4,2,3,423,Others
25185,9,1,77.13,1,2,2,122,Lost Customers
25186,4,3,268.29,4,5,4,454,Loyal Customers
25190,3,2,235.23999999999998,4,5,3,453,Loyal Customers
25191,8,1,22.62,2,2,1,221,Lost Customers
25194,4,1,255.22,4,2,4,424,Others
25195,7,1,280.36,3,2,4,324,Others
25197,7,1,235.89,3,2,4,324,Others
25198,8,2,349.77,2,5,4,254,At-Risk Customers
25200,8,1,474.52,2,2,5,225,Others
25205,4,2,330.65,4,5,4,454,Loyal Customers
25206,4,1,13.41,4,2,1,421,Others
25211,5,1,237.59,3,2,4,324,Others
25213,7,1,148.23,3,2,3,323,Others
25220,5,1,458.62,3,2,5,325,Others
25224,10,1,231.91,1,2,3,123,Others
25228,8,1,118.43,2,2,2,222,Lost Customers
25229,4,1,81.43,4,2,2,422,Others
25230,4,2,565.22,4,5,5,455,Loyal Customers
25232,7,1,21.92,3,2,1,321,Others
25233,3,1,356.18,4,2,4,424,Others
25244,9,1,217.03,1,2,3,123,Others
25249,7,2,285.9,3,5,4,354,Others
25250,5,1,411.93,3,2,4,324,Others
25252,4,1,69.77,4,2,2,422,Others
25256,5,2,698.35,3,5,5,355,Others
25258,7,1,502.65,3,2,5,325,Others
25261,9,2,136.68,1,5,3,153,At-Risk Customers
25262,7,1,45.43,3,2,1,321,Others
25263,4,1,5.08,4,2,1,421,Others
25265,1,2,60.38,5,5,2,552,Loyal Customers
25275,3,1,43.44,4,2,1,421,Others
25278,4,1,58.68,4,2,2,422,Others
25279,4,1,149.7,4,2,3,423,Others
25281,9,1,384.85,1,2,4,124,Others
25282,7,2,271.71000000000004,3,5,4,354,Others
25285,1,1,68.27,5,2,2,522,New Customers
25286,5,2,247.82,3,5,4,354,Others
25290,7,1,20.89,3,2,1,321,Others
25291,5,1,157.94,3,2,3,323,Others
25292,2,3,407.95000000000005,5,5,4,554,Loyal Customers
25295,7,1,307.92,3,2,4,324,Others
25297,7,1,321.52,3,2,4,324,Others
25299,7,1,12.48,3,2,1,321,Others
25300,4,1,91.74,4,2,2,422,Others
25301,7,1,445.21,3,2,5,325,Others
25303,7,1,191.04,3,2,3,323,Others
25304,10,1,49.19,1,2,1,121,Lost Customers
25306,8,1,56.68,2,2,1,221,Lost Customers
25308,10,1,468.88,1,2,5,125,Others
25312,10,1,36.01,1,2,1,121,Lost Customers
25313,2,1,198.85,5,2,3,523,New Customers
25315,3,1,209.85,4,2,3,423,Others
25316,2,2,624.5699999999999,5,5,5,555,High-Value Customers
25317,9,1,791.9,1,2,5,125,Others
25318,7,2,503.66999999999996,3,5,5,355,Others
25320,2,1,41.09,5,2,1,521,New Customers
25322,2,1,318.34,5,2,4,524,New Customers
25329,1,2,776.3399999999999,5,5,5,555,High-Value Customers
25330,1,1,24.02,5,2,1,521,New Customers
25331,3,1,212.76,4,2,3,423,Others
25333,5,1,226.15,3,2,3,323,Others
25336,3,1,324.25,4,2,4,424,Others
25340,7,1,290.85,3,2,4,324,Others
25341,10,1,126.56,1,2,2,122,Lost Customers
25343,2,1,97.17,5,2,2,522,New Customers
25344,1,2,87.42,5,5,2,552,Loyal Customers
25345,5,1,146.65,3,2,3,323,Others
25346,7,1,654.81,3,2,5,325,Others
25348,7,1,759.6,3,2,5,325,Others
25349,1,1,111.27,5,2,2,522,New Customers
25352,7,1,454.11,3,2,5,325,Others
25353,7,1,169.84,3,2,3,323,Others
25355,5,2,281.48,3,5,4,354,Others
25358,2,1,243.46,5,2,4,524,New Customers
25359,7,1,40.0,3,2,1,321,Others
25364,5,2,230.55,3,5,3,353,Others
25365,7,2,399.0,3,5,4,354,Others
25366,1,2,564.6,5,5,5,555,High-Value Customers
25367,1,1,523.2,5,2,5,525,New Customers
25373,8,1,153.21,2,2,3,223,Others
25376,7,1,565.56,3,2,5,325,Others
25377,3,2,263.76,4,5,4,454,Loyal Customers
25378,7,1,1176.03,3,2,5,325,Others
25384,8,2,515.98,2,5,5,255,At-Risk Customers
25385,7,1,231.02,3,2,3,323,Others
25386,7,1,488.5,3,2,5,325,Others
25387,3,1,74.95,4,2,2,422,Others
25388,5,2,887.22,3,5,5,355,Others
25390,2,1,312.25,5,2,4,524,New Customers
25391,10,1,767.06,1,2,5,125,Others
25396,8,1,56.53,2,2,1,221,Lost Customers
25398,4,1,68.36,4,2,2,422,Others
25400,9,1,51.9,1,2,1,121,Lost Customers
25404,9,1,50.63,1,2,1,121,Lost Customers
25405,7,1,62.54,3,2,2,322,Others
25418,2,1,334.98,5,2,4,524,New Customers
25424,3,1,293.09,4,2,4,424,Others
25425,8,1,19.37,2,2,1,221,Lost Customers
25426,7,1,425.14,3,2,5,325,Others
25433,7,1,159.2,3,2,3,323,Others
25439,1,3,1203.97,5,5,5,555,High-Value Customers
25446,7,1,343.72,3,2,4,324,Others
25448,10,1,65.36,1,2,2,122,Lost Customers
25450,3,1,962.85,4,2,5,425,Others
25451,1,3,437.04,5,5,5,555,High-Value Customers
25453,8,1,212.5,2,2,3,223,Others
25456,1,2,183.86,5,5,3,553,Loyal Customers
25458,7,1,338.04,3,2,4,324,Others
25463,8,1,5.62,2,2,1,221,Lost Customers
25467,9,1,69.6,1,2,2,122,Lost Customers
25469,5,1,83.14,3,2,2,322,Others
25473,7,1,49.22,3,2,1,321,Others
25478,5,2,286.32,3,5,4,354,Others
25479,9,1,73.45,1,2,2,122,Lost Customers
25480,4,1,41.61,4,2,1,421,Others
25482,7,2,520.64,3,5,5,355,Others
25485,8,1,58.21,2,2,2,222,Lost Customers
25491,9,1,158.97,1,2,3,123,Others
25492,9,1,118.28,1,2,2,122,Lost Customers
25496,1,1,76.6,5,2,2,522,New Customers
25499,4,1,338.14,4,2,4,424,Others
25501,1,1,215.73,5,2,3,523,New Customers
25508,7,2,717.42,3,5,5,355,Others
25513,7,1,84.03,3,2,2,322,Others
25514,3,1,23.81,4,2,1,421,Others
25516,3,1,3.0,4,2,1,421,Others
25517,7,1,2.92,3,2,1,321,Others
25520,7,1,205.71,3,2,3,323,Others
25521,5,1,17.44,3,2,1,321,Others
25522,8,1,178.79,2,2,3,223,Others
25524,1,1,85.42,5,2,2,522,New Customers
25526,7,1,88.03,3,2,2,322,Others
25529,1,1,154.49,5,2,3,523,New Customers
25531,7,1,65.4,3,2,2,322,Others
25533,1,1,156.77,5,2,3,523,New Customers
25536,8,1,284.36,2,2,4,224,Others
25543,1,1,289.26,5,2,4,524,New Customers
25544,7,1,245.87,3,2,4,324,Others
25546,1,1,0.78,5,2,1,521,New Customers
25551,7,2,237.63,3,5,4,354,Others
25554,7,1,117.0,3,2,2,322,Others
25556,2,1,52.68,5,2,1,521,New Customers
25557,2,1,88.5,5,2,2,522,New Customers
25561,7,1,255.4,3,2,4,324,Others
25568,7,3,786.5600000000001,3,5,5,355,Others
25572,9,1,498.47,1,2,5,125,Others
25573,7,2,166.0,3,5,3,353,Others
25579,9,1,230.7,1,2,3,123,Others
25580,4,1,164.35,4,2,3,423,Others
25583,7,1,143.25,3,2,3,323,Others
25585,7,1,540.03,3,2,5,325,Others
25586,7,1,540.77,3,2,5,325,Others
25594,1,1,37.41,5,2,1,521,New Customers
25596,3,1,57.93,4,2,2,422,Others
25597,5,1,19.85,3,2,1,321,Others
25599,6,1,209.16,3,2,3,323,Others
25602,3,2,146.26999999999998,4,5,3,453,Loyal Customers
25606,1,1,182.96,5,2,3,523,New Customers
25607,8,1,538.45,2,2,5,225,Others
25610,4,1,106.46,4,2,2,422,Others
25611,4,2,109.1,4,5,2,452,Loyal Customers
25614,5,1,159.98,3,2,3,323,Others
25624,10,1,118.54,1,2,2,122,Lost Customers
25626,10,2,1036.0,1,5,5,155,At-Risk Customers
25627,3,1,12.41,4,2,1,421,Others
25628,7,1,186.32,3,2,3,323,Others
25629,5,1,153.67,3,2,3,323,Others
25630,3,1,19.31,4,2,1,421,Others
25640,4,1,176.94,4,2,3,423,Others
25646,2,2,320.28,5,5,4,554,Loyal Customers
25651,10,1,27.67,1,2,1,121,Lost Customers
25653,2,1,263.08,5,2,4,524,New Customers
25658,10,1,236.6,1,2,4,124,Others
25661,9,1,788.29,1,2,5,125,Others
25662,10,1,399.03,1,2,4,124,Others
25668,2,1,77.2,5,2,2,522,New Customers
25669,7,2,492.85,3,5,5,355,Others
25670,7,1,27.03,3,2,1,321,Others
25671,10,1,64.6,1,2,2,122,Lost Customers
25676,1,2,471.74,5,5,5,555,High-Value Customers
25677,2,2,519.27,5,5,5,555,High-Value Customers
25679,7,2,258.14,3,5,4,354,Others
25681,1,1,422.46,5,2,5,525,New Customers
25682,7,1,655.57,3,2,5,325,Others
25684,4,1,182.15,4,2,3,423,Others
25685,8,1,7.56,2,2,1,221,Lost Customers
25687,2,2,939.47,5,5,5,555,High-Value Customers
25688,7,1,500.33,3,2,5,325,Others
25689,1,1,267.74,5,2,4,524,New Customers
25690,7,1,130.28,3,2,3,323,Others
25693,8,1,21.52,2,2,1,221,Lost Customers
25695,10,1,998.33,1,2,5,125,Others
25698,9,1,144.68,1,2,3,123,Others
25700,5,1,39.06,3,2,1,321,Others
25701,8,1,39.4,2,2,1,221,Lost Customers
25702,2,2,237.23000000000002,5,5,4,554,Loyal Customers
25703,4,1,317.51,4,2,4,424,Others
25706,7,1,377.71,3,2,4,324,Others
25708,7,1,17.46,3,2,1,321,Others
25711,7,1,207.42,3,2,3,323,Others
25714,1,1,84.86,5,2,2,522,New Customers
25729,9,1,167.84,1,2,3,123,Others
25732,4,1,74.94,4,2,2,422,Others
25734,7,2,249.14,3,5,4,354,Others
25735,7,2,342.14000000000004,3,5,4,354,Others
25736,2,1,9.79,5,2,1,521,New Customers
25740,8,1,38.24,2,2,1,221,Lost Customers
25744,7,1,718.58,3,2,5,325,Others
25746,1,1,161.14,5,2,3,523,New Customers
25751,7,1,176.21,3,2,3,323,Others
25754,1,1,34.51,5,2,1,521,New Customers
25760,5,2,324.96,3,5,4,354,Others
25766,7,2,823.64,3,5,5,355,Others
25767,2,2,214.81,5,5,3,553,Loyal Customers
25769,4,3,82.32999999999998,4,5,2,452,Loyal Customers
25770,2,1,148.5,5,2,3,523,New Customers
25774,2,2,230.25,5,5,3,553,Loyal Customers
25775,3,2,172.41,4,5,3,453,Loyal Customers
25777,4,1,288.66,4,2,4,424,Others
25781,1,1,179.6,5,2,3,523,New Customers
25783,2,1,772.74,5,2,5,525,New Customers
25786,4,1,95.33,4,2,2,422,Others
25789,2,3,474.74,5,5,5,555,High-Value Customers
25793,7,1,183.45,3,2,3,323,Others
25794,7,1,224.45,3,2,3,323,Others
25795,5,1,75.7,3,2,2,322,Others
25796,1,1,95.36,5,2,2,522,New Customers
25799,7,1,3.35,3,2,1,321,Others
25802,2,1,84.78,5,2,2,522,New Customers
25803,7,1,95.65,3,2,2,322,Others
25806,7,1,12.54,3,2,1,321,Others
25808,7,1,16.23,3,2,1,321,Others
25809,1,1,59.21,5,2,2,522,New Customers
25810,7,1,614.12,3,2,5,325,Others
25814,1,1,112.38,5,2,2,522,New Customers
25815,2,3,252.48,5,5,4,554,Loyal Customers
25818,3,1,0.29,4,2,1,421,Others
25819,2,1,27.17,5,2,1,521,New Customers
25821,2,1,24.41,5,2,1,521,New Customers
25825,7,1,50.95,3,2,1,321,Others
25828,2,2,172.61,5,5,3,553,Loyal Customers
25829,2,1,122.73,5,2,2,522,New Customers
25832,3,1,305.37,4,2,4,424,Others
25833,2,2,214.89,5,5,3,553,Loyal Customers
25834,4,1,517.13,4,2,5,425,Others
25835,7,1,354.61,3,2,4,324,Others
25838,3,1,39.95,4,2,1,421,Others
25839,7,2,666.48,3,5,5,355,Others
25847,1,2,630.1700000000001,5,5,5,555,High-Value Customers
25850,7,2,390.73,3,5,4,354,Others
25852,5,2,455.67,3,5,5,355,Others
25855,2,1,100.96,5,2,2,522,New Customers
25856,3,2,779.03,4,5,5,455,Loyal Customers
25858,7,2,348.42,3,5,4,354,Others
25861,4,2,168.63,4,5,3,453,Loyal Customers
25866,2,1,79.44,5,2,2,522,New Customers
25868,4,1,14.68,4,2,1,421,Others
25871,8,1,182.77,2,2,3,223,Others
25872,4,2,322.4,4,5,4,454,Loyal Customers
25873,5,2,1495.03,3,5,5,355,Others
25874,4,3,529.39,4,5,5,455,Loyal Customers
25875,7,1,42.29,3,2,1,321,Others
25887,9,1,27.99,1,2,1,121,Lost Customers
25888,8,1,0.56,2,2,1,221,Lost Customers
25889,5,1,248.11,3,2,4,324,Others
25891,3,2,102.53999999999999,4,5,2,452,Loyal Customers
25914,7,2,600.42,3,5,5,355,Others
25916,7,1,326.1,3,2,4,324,Others
25918,8,1,206.02,2,2,3,223,Others
25922,9,1,596.68,1,2,5,125,Others
25929,3,2,385.61,4,5,4,454,Loyal Customers
